timestamp,open,high,low,close,volume,ema_20,ema_50,ema_200,rsi_14,macd,macd_signal,macd_hist,stoch_k,stoch_d,bb_upper,bb_lower,bb_mid,bb_width,atr_14,volume_sma_20,volume_ratio,above_ema200,above_ema50,ema_bullish,macd_bullish,rsi_oversold,rsi_overbought,high_volume,future_return_1h,future_return_4h,future_return_24h,hit_tp_before_sl,signal
2026-01-01,87508.046875,88803.2265625,87399.40625,88731.984375,18849043990.0,88303.24689062563,91641.4694726194,100618.03570180965,49.51749663633062,-798.7644954710559,-1115.419243257909,316.65474778685325,61.228869887797856,56.79565390361987,89824.11104305384,85667.11708194613,87745.61406249998,0.04737551848627721,2556.776047770456,35748380890.700005,0.5272698656655415,0,0,0,1,0,0,0,5.8046,7.1766,-18.9236,1,HOLD
2026-01-02,88733.0625,90884.4609375,88298.6171875,89944.6953125,46398906171.0,88459.57531175652,91574.92930947746,100511.83330987622,53.87614035892732,-581.671478284421,-1008.6696902632116,426.99821197879055,65.61056644851466,60.1733178997211,89719.05679846206,85736.76976403792,87727.91328124999,0.04539361402176734,2558.8523122154234,34856438793.75001,1.3311430477894843,0,0,0,1,0,0,0,4.2074,4.1022,-20.9255,1,HOLD
2026-01-03,89945.0546875,90679.5703125,89328.0703125,90603.1875,20774828592.0,88663.72885349399,91536.82178753718,100413.2398192307,56.092922600873884,-352.42633045119874,-877.421018300809,524.9946878496103,79.96278398580023,68.93407344070424,90215.94542906269,85482.68191468729,87849.31367187499,0.05387934539881054,2472.612861342893,33371881613.1,0.6225249397937731,0,0,0,1,0,0,0,0.778,2.1527,-20.7888,1,HOLD
2026-01-04,90603.0,91712.5859375,90595.1015625,91413.4921875,26770491368.0,88925.61107578028,91531.98533263376,100323.69009155179,58.72197196927615,-104.162363995536,-722.7692874397545,618.6069234442185,89.01917403071275,78.19750815500922,90852.65481781705,85345.34361968293,88098.99921874999,0.06251275550201718,2375.817969461258,32432430465.35,0.8254235339100141,0,0,0,1,0,0,0,-0.4227,-3.394,-20.166,0,HOLD
2026-01-05,91414.625,94762.0703125,91414.625,93882.5546875,53376407252.0,89397.7009435631,91624.16452302066,100259.599192009,65.50063086362475,288.49572783151234,-520.5162843855012,809.0120122170135,92.51202092078103,87.16465964576466,92172.81001529805,84629.04545345192,88400.92773437499,0.0853358076118098,2445.3008377140254,33038141916.800003,1.6155995511617414,0,1,0,1,0,0,1,-3.589,-4.7992,-22.1855,0,HOLD
2026-01-06,93876.9453125,94395.296875,91286.546875,93729.03125,52430605257.0,89810.20859179519,91706.70831623554,100194.61841646662,64.78819137837127,580.5992494586098,-300.29317761667903,880.8924270752889,90.48448840880786,90.67189445343388,93084.30836027964,84476.07445222036,88780.19140625,0.09696120014732557,2492.6900635915954,33447502533.949997,1.5675491825968684,0,1,0,1,0,0,1,-3.566,-4.552,-24.5128,0,HOLD
2026-01-07,93727.46875,93738.7890625,90601.8046875,91308.0546875,43461295053.0,89952.86060090993,91691.07484059886,100106.19489677541,54.68671373446644,609.7124337880086,-118.29205533574151,728.0044891237501,78.21053727833397,87.06901553597429,93219.0032703053,84925.9342296947,89072.46875,0.09310473996052344,2538.711085835053,32987211519.199997,1.317519518971879,0,0,0,1,0,0,0,-0.5263,-1.9759,-18.4249,0,HOLD
2026-01-08,91309.640625,91485.8515625,89233.875,91027.125,42386697030.0,90055.17149606136,91665.03759194793,100015.8558928274,53.6415552603662,603.1632734046289,25.999010412332566,577.1642629922962,66.41543207747178,78.37015258820453,93427.02960680689,85010.2821119431,89218.655859375,0.09433842522947358,2518.230048453978,32769880842.65,1.2934650947779374,0,0,0,1,0,0,0,0.1822,-2.1053,-18.506,1,HOLD
2026-01-09,91026.2734375,91910.671875,89625.3828125,90513.1015625,38305906684.0,90098.78388334124,91619.8636300088,99921.30112337142,51.69477498202014,550.1537906437879,130.82996645862366,419.3238241851643,52.93235059672403,65.85277331750993,93552.34247441146,85101.87940058853,89327.1109375,0.09460132523188301,2501.5914066001224,33950766343.900005,1.128278115904223,0,0,0,1,0,0,0,5.3127,-4.3539,-17.3544,1,HOLD
2026-01-10,90510.1015625,90713.03125,90283.3984375,90386.6484375,12385895282.0,90126.19955516588,91571.50224991041,99826.42895734285,51.20246597358553,492.2651569634327,203.11700455958547,289.14815240384723,48.95626379738627,56.10134882386069,93652.26398365245,85178.44773509756,89415.355859375,0.09476913855693636,2353.5943641643994,33577784975.000004,0.36887171953783704,0,0,0,1,0,0,0,7.2385,-2.3449,-16.8548,1,HOLD
2026-01-11,90385.359375,91155.2265625,90212.0234375,90827.4609375,17165568977.0,90192.98635348341,91542.32415922766,99736.88698699616,52.886854417352474,476.4654849123035,257.7867006301291,218.67878428217443,47.95808033523301,49.94889824311443,93790.56257398763,85273.89367601239,89532.22812500001,0.095124058412628,2252.8521327955136,32533689817.95,0.5276244125106627,0,0,0,1,0,0,0,5.2008,-1.8991,-15.0842,1,HOLD
2026-01-12,90825.859375,92395.5234375,90055.0234375,91192.9921875,41346275358.0,90288.22500434214,91528.62486621874,99651.87310839423,54.29567903648123,487.81620641170593,303.7926017864445,184.02360462526144,50.74291771055515,49.21908728105814,93918.69369431846,85523.66177443154,89721.177734375,0.09356800848893126,2259.1126947386915,32416853009.2,1.2754561754117775,0,0,0,1,0,0,0,4.7505,-2.2024,-16.9605,1,HOLD
2026-01-13,91185.3359375,96011.625,90941.9296875,95321.78125,54980674354.0,90767.6113134524,91677.37609695527,99608.78761726593,66.48618160016471,820.5121532398771,407.13651207713104,413.37564116274604,66.28457462609285,54.995190890627,94866.96095447347,85346.37654552652,90106.66875,0.10565904323199105,2459.8685960073567,33888371827.6,1.6224053086321963,0,1,0,1,0,0,1,-0.2327,-11.2883,-22.5189,0,HOLD
2026-01-14,95322.90625,97860.6015625,94583.046875,96929.328125,60592490863.0,91354.44148598074,91883.33500001585,99582.12632878567,69.85728692849071,1200.0581625412597,565.7208421699568,634.3373203713029,79.6213985870126,65.54963030788687,96044.32160524475,85138.47448850526,90591.39804687501,0.120385018355677,2518.274745399688,35920335553.4,1.686857595551183,0,1,0,1,0,0,1,-3.3993,-13.2062,-21.7239,0,HOLD
2026-01-15,96931.2890625,97150.171875,95103.2421875,95551.1875,53086363027.0,91754.13158255401,92027.17235295642,99542.01748471816,63.92110431887571,1373.8102491729223,727.33872357055,646.4715256023724,86.39273688104961,77.43290336471836,96653.49658545677,85354.2752895432,91003.88593749999,0.1241619649481088,2484.6072412639965,36451869959.350006,1.45634128197539,0,1,0,1,0,0,0,-3.1372,-17.7183,-20.0923,0,HOLD
2026-01-16,95554.1015625,95801.890625,94259.2734375,95525.1171875,33248170537.0,92113.27306873933,92164.34666019342,99502.04832753191,63.81063898326306,1492.2051610732742,880.312011071095,611.8931500021793,79.95771055654131,81.99061534153451,97172.38881321152,85607.67915553844,91390.03398437498,0.12654234989835228,2417.322237423711,37427218520.700005,0.8883420102033849,0,1,0,1,0,0,0,-7.5522,-19.4197,-18.1335,0,HOLD
2026-01-17,95525.15625,95598.4765625,95005.6171875,95099.921875,16021715122.0,92397.71581219274,92279.4672568525,99458.2460742729,61.930822265177966,1534.0408060257032,1011.0577700620166,522.9830359636866,72.25794259132019,79.53613000963703,97508.08662019871,85998.38994230126,91753.23828124999,0.12544185789516143,2287.0034615363033,37470476380.35,0.42758237070084315,0,1,1,1,0,0,0,-6.0178,-17.2568,-17.6982,0,HOLD
2026-01-18,95101.1796875,95491.5078125,93588.8671875,93634.4296875,20809781232.0,92515.49808603153,92332.60303844653,99400.29765251397,55.826435575236324,1432.4307145380008,1095.3323589572135,337.09835558078726,63.97885930443272,72.06483748409806,97457.18381899947,86698.9216497505,92078.05273437499,0.11683850656881513,2259.548973212282,36090384149.5,0.5766018212994916,0,1,1,1,0,0,0,-4.4556,-19.2246,-17.279,0,HOLD
2026-01-19,93655.671875,93660.828125,92089.25,92553.59375,39195241508.0,92519.12624450472,92341.2693408604,99332.17124552379,51.773206009967225,1250.2771411269641,1126.3213153911638,123.95582573580032,52.497009203773516,62.9112703665088,97383.4551619856,87184.99640051437,92284.22578124999,0.11051139753445628,2210.408198339976,36270828413.65,1.080627138178334,0,1,1,1,0,0,0,-3.2951,-21.1055,-16.1437,0,HOLD
2026-01-20,92553.6015625,92798.4296875,87814.9296875,88310.90625,53072968031.0,92118.34338788522,92183.21588631686,99222.50691721012,39.614626929209635,754.868049239376,1052.0306621608063,-297.1626129214303,31.47657279523129,49.31748043447917,97275.90243442888,87372.75694057114,92324.32968750001,0.10726474297054707,2408.4861841728352,37232966284.4,1.425429487019859,0,0,0,0,0,0,0,0.9057,-28.9985,-10.9311,0,HOLD
2026-01-21,88326.5078125,90430.40625,87231.5703125,89376.9609375,56330422434.0,91857.2593449914,92073.16667263776,99124.54128557122,43.22270234002863,443.1659375127638,930.2577172311978,-487.09177971843405,21.20108649254917,35.05822283051799,97217.20622339971,87495.95080785033,92356.57851562502,0.10525785571305815,2464.9397379819184,39107035206.6,1.4404165934955164,0,0,0,0,0,0,0,-3.1381,-21.0586,-13.4378,0,HOLD
2026-01-22,89378.5234375,90258.9609375,88438.4453125,89462.453125,35549685694.0,91629.18256213507,91970.785749201,99028.40110486903,43.51418643975197,200.72444684359652,784.3510631536776,-583.6266163100811,15.370016952137908,22.682558746639454,97247.9464964037,87416.98631609631,92332.46640625001,0.1064734926179978,2418.9094441974953,38564574182.75,0.9218223316958453,0,0,0,0,0,0,0,-1.3361,-22.5575,-14.6562,0,HOLD
2026-01-23,89462.046875,91100.25,88486.359375,89503.875,38997586037.0,91426.77231812221,91874.04415119311,98933.62970084048,43.665092175325405,11.794261027665925,629.8397027284752,-618.0454417008093,20.850373436745077,19.140492293810716,97297.86637631619,87257.13518618383,92277.50078125001,0.10881017696756418,2432.8366713976743,39475712054.99999,0.987888096424104,0,0,0,0,0,0,0,-0.4484,-21.4953,-15.3376,0,HOLD
2026-01-24,89506.1484375,89811.609375,89044.2890625,89110.734375,14558687712.0,91206.19727592009,91765.67906193064,98835.88944884206,42.50443630405906,-167.72401715892192,470.32695875099586,-638.0509759099177,20.015469620839937,18.74528666990764,97368.35336331214,86956.37241793788,92162.36289062501,0.1129743272503856,2313.8712171906977,38865121872.2,0.37459518999768654,0,0,0,0,0,0,0,0.0829,-21.3105,-14.3713,0,HOLD
2026-01-25,89104.765625,89193.1484375,86003.7109375,86572.21875,36124986722.0,90764.86598773721,91562.01395165885,98713.86287472423,35.87369862190783,-508.9635269386199,274.46886161307276,-783.4323885516926,14.617524752610983,18.494455936731995,97497.34839714108,86096.34379035891,91796.84609374999,0.12419821695332088,2376.4116659627907,38002550845.7,0.9505937343173783,0,0,0,0,0,0,0,-2.3225,-20.5358,-9.695,1,HOLD
2026-01-26,86566.5234375,88743.0703125,86429.2890625,88267.140625,45329286974.0,90526.98738176224,91432.80323296635,98609.91538965235,42.3413497447811,-635.30882204308,92.51332488184221,-727.8221469249222,13.854620165329422,16.162538179593447,97356.3021408935,85691.20098410646,91523.75156249998,0.12745435974421512,2371.9380648225915,37647484931.549995,1.204045557264102,0,0,0,0,0,0,0,-4.6886,-24.1032,-10.8873,0,HOLD
2026-01-27,88257.4765625,89427.125,87228.921875,89102.5703125,38744942267.0,90391.32861326107,91341.42154981082,98515.31494112346,45.27136519865473,-660.4133508623345,-58.07201026699312,-602.3413405953413,16.673277625571977,15.048474181170793,97345.74335478988,85481.21133271005,91413.47734374997,0.1297897461822244,2359.528426263835,37411667292.24999,1.035637945893585,0,0,0,0,0,0,0,-11.7634,-25.6791,-11.8564,0,HOLD
2026-01-28,89104.046875,90439.2890625,88721.4609375,89184.5703125,39807419296.0,90276.39925128382,91256.83914834766,98422.47171098791,45.56376840061683,-666.014752633957,-179.6605587403859,-486.35419389357105,24.587343736699523,18.37174717586697,97335.54270227702,85307.15651647293,91321.34960937497,0.131714941109119,2313.6926904592756,37282703405.55,1.0677181550647468,0,0,0,0,0,0,0,-13.6908,-22.7918,-10.4913,0,HOLD
2026-01-29,89169.8515625,89200.78125,83250.6015625,84561.5859375,64653083162.0,89732.13131663774,90994.28019890265,98284.55244956017,34.403718213209245,-1031.598481912195,-350.0481433747477,-681.5503385374473,21.70582562422973,20.988815662167077,97752.81655720489,84294.73109904506,91023.77382812498,0.14785242241847676,2573.44176167647,38600062229.45,1.6749476406976567,0,0,0,0,0,0,1,-6.945,-17.4949,-4.2981,0,HOLD
2026-01-30,84562.7265625,84602.1640625,81071.4765625,84128.65625,72083816087.0,89198.467024577,90725.04004404372,98143.69776100734,33.574375410932134,-1340.804074145446,-548.1993295288875,-792.6047446165586,20.008924424573024,22.100697928500757,98112.98871861557,83308.75971888441,90710.87421874999,0.16320236275124683,2641.816457271008,41584958269.7,1.7334108073284362,0,0,0,0,0,0,1,-10.0978,-18.2345,-3.2107,0,HOLD
2026-01-31,84126.5,84136.921875,75815.8828125,78621.1171875,70479259159.0,88191.1003734268,90250.37640261064,97949.4432279376,25.238991651140864,-2007.127194708286,-839.9849025647673,-1167.1422921435187,15.24907932427405,18.98794312435893,99265.2209990506,80935.89306344942,90100.55703125,0.203431904746648,3047.4752147873646,44250642778.799995,1.592728483319701,0,0,0,0,1,0,1,-7.1246,-12.4368,1.7665,0,HOLD
2026-02-01,78626.125,79322.609375,75698.8984375,76974.4453125,53372509744.0,87122.8475104814,89729.75165397885,97740.73678101784,23.37078416883702,-2637.660419426087,-1199.5200059370313,-1438.1404134890558,14.134537093218313,16.46418028068846,100247.08506761854,78532.17430738149,89389.62968750001,0.2429242724928035,3088.634909266839,44851954498.09999,1.1899706566022883,0,0,0,0,1,0,0,-18.5417,-12.3161,4.1732,0,HOLD
2026-02-02,76968.875,79258.609375,74551.3359375,78688.765625,75140589684.0,86319.60161662604,89296.77180970517,97551.16492871915,29.242876339451364,-2964.8542267471494,-1552.586850099055,-1412.2673766480943,14.67775291892852,14.687123112140293,100032.76418260884,77083.19362989118,88557.97890625,0.25914740643542383,3204.251946997779,45859950264.59998,1.6384795284438458,0,0,0,0,1,0,1,-10.3361,-15.5847,2.5743,0,HOLD
2026-02-03,78693.5078125,79118.8515625,72897.140625,75633.546875,68249110822.0,85301.88211742355,88760.95906716771,97333.07917694085,25.49347038451699,-3431.1362925770663,-1928.2967385946574,-1502.839553982409,14.93616015170593,14.582816721284255,99630.31646151011,75356.06322598987,87493.18984374999,0.27744163035855135,3419.784732033652,46242781262.54999,1.4758868078134388,0,0,0,0,1,0,0,-8.3978,-11.4711,6.7178,0,HOLD
2026-02-04,75640.09375,76864.65625,71779.9296875,73019.703125,67215363944.0,84132.15078481178,88143.6549125729,97091.15503712055,22.80007202348856,-3965.8674832691468,-2335.810887529555,-1630.0565957395916,14.708009917106493,14.77397432924698,99496.64431945284,73236.58693054714,86366.61562499999,0.30405333355802316,3538.709148495534,46949231308.399994,1.4316605846531518,0,0,0,0,1,0,0,-3.7729,-6.867,10.5379,0,HOLD
2026-02-05,73016.375,73161.5546875,62353.53515625,62702.09765625,125509410908.0,82091.19334399638,87145.94678487397,96748.97536168901,15.733812540690558,-5162.678197321133,-2901.184349487871,-2261.493847833262,7.554033724793321,12.399401264535246,100890.09519574523,68560.83410112976,84725.4646484375,0.3815766750735865,4057.9456044065673,51562293326.95,2.4341316650165394,0,0,0,0,1,0,1,11.8316,8.4553,28.7268,1,HOLD
2026-02-06,62704.453125,71681.3046875,60074.203125,70555.390625,114674259489.0,80992.54546599672,86495.33673938873,96488.34267774186,32.804503344695235,-5415.042956437959,-3403.956070877888,-2011.086885560071,14.048901121545914,12.103648254481907,100068.29680223187,66928.17936964316,83498.23808593751,0.3968960087335071,4597.171029984669,56494920545.3,2.029815395475233,0,0,0,0,0,0,1,-2.4965,-4.1046,14.3987,0,HOLD
2026-02-07,70553.796875,71611.1484375,67364.4453125,69281.96875,62347107663.0,79877.2524454256,85820.30270058918,96217.63248940614,31.683676531348596,-5652.638253963247,-3853.6925074949604,-1798.9457464682864,22.017763975124026,14.540232940487753,99287.73635743394,65273.49372069108,82280.61503906251,0.4133931500219667,4572.13760820005,58571786866.85,1.0644563022250346,0,0,0,0,0,0,0,-3.3053,-6.7337,16.5014,0,HOLD
2026-02-08,69283.7265625,72206.90625,68852.8984375,70264.7265625,39721722619.0,78961.77378990888,85210.28010693862,95959.39461948667,33.57005073213207,-5695.974251266962,-4222.148856249361,-1473.8253950176004,32.80025467846029,22.955639925043407,98259.77244023862,64072.57091913643,81166.17167968753,0.42120012332253204,4485.128337078618,58598110922.4,0.6778669481615623,0,0,0,0,0,0,0,-5.7538,-8.802,14.8719,0,HOLD
2026-02-09,70243.328125,71369.96875,68291.03125,70120.78125,52081598792.0,78119.77450039376,84618.53505372534,95702.29398894453,33.424470100923095,-5676.498385179933,-4513.018762035476,-1163.479623144457,32.32316137477312,29.04706000945248,97682.10070087129,62831.23015850373,80256.6654296875,0.4342426931866519,4384.686134430145,58548542460.45,0.88954560785491,0,0,0,0,0,0,0,-1.8011,-3.0813,15.1077,0,HOLD
2026-02-10,70137.390625,70464.265625,67913.09375,68793.9609375,40593063077.0,77231.60178011817,83997.96351975572,95434.54938146747,32.04500349410768,-5702.3932912635355,-4750.893667881088,-951.4996233824477,31.787449830375877,32.30362196120309,96815.47981343538,61639.55104593965,79227.51542968751,0.44398626634598315,4253.720830185135,57761674492.6,0.7027681145601221,0,0,0,0,0,0,0,1.4153,-1.9481,17.3278,0,HOLD
2026-02-11,68791.859375,69242.6796875,65757.3046875,66991.96875,49671946030.0,76256.39863439264,83331.06176407903,95151.53862891556,30.220780946046844,-5801.445448693572,-4961.004024043585,-840.4414246499873,28.517681861045034,30.876097688731342,95809.51727396417,60398.46514791083,78103.9912109375,0.4533833876737206,4198.838985171911,58467787509.4,0.8495608974773353,0,0,0,0,0,0,0,2.6812,-1.6572,20.4837,0,HOLD
2026-02-12,66992.1953125,68339.4921875,65092.109375,66221.84375,44651071271.0,75300.72674064097,82660.11203803672,94863.68096842885,29.44919566359992,-5874.371549828851,-5143.677529200638,-730.6940206282134,25.843632900089027,28.716254863836642,94550.78508861733,59328.994208257674,76939.8896484375,0.45778322585721226,4130.87782998106,58750461771.1,0.7600122607540823,0,0,0,0,1,0,0,3.9584,1.1688,21.8849,1,HOLD
2026-02-13,66213.375,69382.8359375,65835.78125,68857.84375,40820775886.0,74687.1188367704,82118.84661497646,94604.91641899174,35.51777628220723,-5654.283776646189,-5245.798778689748,-408.48499795644057,28.439204698428142,27.6001731531874,92909.36145102805,58945.128783346925,75927.24511718749,0.4473260239491122,4089.1761769466984,60063566179.80001,0.6796262440329166,0,0,0,0,0,0,0,-1.9803,-4.5307,17.2189,0,HOLD
2026-02-14,68856.984375,70481.1640625,68706.6171875,69767.625,36012397645.0,74218.59561422083,81634.4849830166,94357.77919094206,37.5154923734178,-5344.838911313374,-5265.606805214475,-79.23210609889975,37.308841244135905,30.530559614217687,91505.03534283949,58668.995516535506,75087.0154296875,0.4373064988453576,3923.8455125219343,60057936725.950005,0.5996276197320588,0,0,0,0,0,0,0,-4.7906,-1.4215,15.6904,0,HOLD
2026-02-15,69764.953125,70939.2890625,68052.546875,68788.1875,40191152750.0,73701.41388905693,81130.7086111336,94103.35539302224,36.214714164745914,-5119.618274242777,-5236.409099020135,116.79082477735756,44.09498115534438,36.61434236596948,89518.85682381531,58707.278723059666,74113.06777343749,0.4157374539527383,3849.766703591796,59801030014.75001,0.6720812792034986,0,0,0,1,0,0,0,-2.6613,-0.7189,17.3376,0,HOLD
2026-02-16,68782.3984375,70067.234375,67301.5859375,68843.15625,33618145426.0,73238.72268533721,80648.84381265778,93852.01012791754,36.348105540763456,-4880.4351594525215,-5165.2143111066125,284.77915165409104,47.27533952488815,42.89305397478948,86940.70616434811,59259.48797627686,73100.09707031249,0.3786755325570311,3772.3296845852396,59544690172.70001,0.564586788989847,0,0,0,1,0,0,0,-1.2169,5.6177,17.2439,0,HOLD
2026-02-17,68843.09375,69201.8671875,66615.28125,67494.21875,34866936040.0,72691.62707244795,80132.9761631418,93589.74354704274,34.44445505055453,-4745.031036360975,-5081.177656157485,336.1466197965101,45.21942776912546,45.52991614978599,83795.25610435395,60235.90288002104,72015.57949218749,0.32714245154256805,3687.63370265058,59297666009.90001,0.5879984556926542,0,0,0,1,0,0,0,0.7549,4.9588,19.5872,0,HOLD
2026-02-18,67488.0234375,68434.4296875,65845.8984375,66425.3203125,33094301643.0,72094.83595245291,79595.42103174407,93319.45077853985,32.97090269903732,-4670.139008595681,-4998.969926645124,328.8309180494434,46.25490790089202,46.24989173163521,81536.62589539043,60680.90652648455,71108.7662109375,0.293293225015877,3609.1263846041097,57719726933.95001,0.5733620618280221,0,0,0,1,0,0,0,1.8578,2.5761,21.5115,0,HOLD
2026-02-19,66425.625,67277.125,65637.4296875,66957.5234375,31492987019.0,71605.56809388596,79099.81720451881,93057.14304380312,34.473994842680725,-4515.787010960805,-4902.33334350826,386.5463325474557,49.81804918530865,47.09746161844204,78827.89314211125,61672.525998513775,70250.20957031251,0.24420378598909223,3468.4527365966733,55690185480.55001,0.5655033601925968,0,0,0,1,0,0,0,-3.4959,0.4706,20.5457,0,HOLD
2026-02-20,66958.578125,68269.03125,66452.484375,68005.421875,47507867304.0,71262.69702542062,78664.74287787102,92807.87218640209,37.448314926252685,-4259.800960694614,-4773.826866945531,514.0259062509167,48.736502925535305,48.26982000391199,77380.96843832609,62057.88117104891,69719.4248046875,0.21978218136772337,3350.45946076834,54541615887.80001,0.8710388669402562,0,0,0,1,0,0,0,-5.7722,-2.9934,18.6882,0,HOLD
2026-02-21,68000.25,68657.703125,67533.0703125,68003.765625,18357635642.0,70952.32260633295,78246.66533854275,92561.06515594038,37.44542182175095,-4010.829471617748,-4621.227387879974,610.3979162622263,46.20159900678023,48.25205037254139,76154.98309602491,62386.7985446001,69270.8908203125,0.19875858947937086,3191.471843034887,52790872182.700005,0.3477426093372245,0,0,0,1,0,0,0,-0.0642,0.5862,18.6911,0,HOLD
2026-02-22,67998.828125,68235.2265625,67185.6015625,67659.390625,17893536012.0,70638.7100366822,77831.4780948744,92313.28729991111,36.80866686057692,-3797.530390755608,-4456.487988455101,658.9575976994929,40.921800795794155,45.28663424270323,74009.4158437778,63429.42829684722,68719.4220703125,0.15395920437318755,3038.4827828181096,49928519499.1,0.35838306826467276,0,0,0,1,0,0,0,-0.3039,3.3514,19.2952,0,HOLD
2026-02-23,67668.4296875,67668.4296875,63924.4375,64616.73828125,50953457309.0,70065.18891711722,77313.25300414403,92037.69974748664,31.682441943020358,-3829.857732137054,-4331.161937191491,501.30420505443726,30.562413721592296,39.228604508055554,72661.44266707833,63675.72061417167,68168.581640625,0.13181618036705095,3088.8763117239587,49063736823.44999,1.0385156249380258,0,0,0,1,0,0,0,1.9578,8.6481,24.9126,1,HOLD
2026-02-24,64616.015625,64992.15625,62553.1875,64080.04296875,40849331086.0,69495.17501727273,76794.30359099133,91759.51410789722,30.865885036606652,-3854.353620175083,-4235.80027378821,381.4466536131267,22.990087369307453,31.4914339622313,71953.54340397121,63489.65386165379,67721.5986328125,0.12498065186276476,3042.45434302939,47745435180.549995,0.855565164115223,0,0,0,1,0,0,0,4.5503,10.0084,25.9588,1,HOLD
2026-02-25,64077.76953125,69953.53125,63942.484375,67960.125,53629234355.0,69348.97977753247,76447.86521487404,91522.7042660276,42.42001270467066,-3520.0990841487655,-4092.660035860321,572.5609517115554,30.850343463294042,28.134281518064597,71495.34352709845,64473.65647290158,67984.50000000001,0.10328364633404476,3254.4966667415765,44151426352.899994,1.214665952722442,0,0,0,1,0,0,0,-3.2696,4.4263,18.7673,0,HOLD
2026-02-26,67954.8671875,68843.3515625,66523.734375,67453.7734375,42988597523.0,69168.48393562461,76095.15573340839,91283.21241698753,41.44652863959757,-3258.4963776136283,-3925.8273042109827,667.3309265973544,47.03965173030898,33.62669418763683,71129.81134731622,64529.026933933776,67829.419140625,0.09731447647660964,3187.7195610814642,40567143254.600006,1.0596900366684168,0,0,0,1,0,0,0,1.96,5.5755,19.6589,0,HOLD
2026-02-27,67456.515625,68220.40625,64946.03515625,65881.796875,40283655942.0,68855.46612032702,75694.63185660806,91030.46201358466,38.49314386874071,-3141.8029700420593,-3769.022437377198,627.2194673351387,54.20131833952693,44.03043784437665,70994.86822377413,64323.952869975874,67659.410546875,0.09859552869111371,3193.908956272074,39463970668.55,1.0207704713834898,0,0,0,1,0,0,0,3.6609,10.4856,22.514,1,HOLD
2026-02-28,65878.9296875,67714.5234375,63062.21875,66995.859375,42041497112.0,68678.36071601017,75353.50352399598,90791.31173857387,41.665663403770466,-2925.7014060467627,-3600.358231111111,674.6568250643481,50.36852580053244,50.53649862345611,70606.67616322209,64385.258211777924,67495.9671875,0.09217466184552055,3298.080079931212,39579959393.2,1.0621915170338174,0,0,0,1,0,0,0,8.53,11.7399,20.4767,0,HOLD
2026-03-01,67005.8828125,68162.8203125,65076.73046875,65738.1015625,40733141929.0,68398.33603472348,74976.42893727066,90542.0260651801,39.206906970384836,-2823.383693873271,-3444.9633236635427,621.5796297902716,45.018238436459264,49.86269419217287,70222.069238916,64331.59716733401,67276.833203125,0.08755572744925773,3282.9379202039827,39012536550.049995,1.0441039094379982,0,0,0,1,0,0,0,7.7627,12.45,22.7818,1,HOLD
2026-03-02,65734.078125,70044.0,65303.13671875,68775.8515625,56698092052.0,68434.28989451172,74733.26904022082,90325.44721440718,47.29633336859537,-2468.7172960863827,-3249.714118148111,780.9968220617284,59.47778517038564,51.62151646912578,70219.21039111046,64332.64507763953,67275.927734375,0.08749883519574511,3387.075445992984,39817787998.799995,1.4239387696199681,0,0,0,1,0,0,0,-0.9296,3.591,17.3587,1,HOLD
2026-03-03,68785.078125,69232.890625,66237.6171875,68293.6484375,47947999049.0,68420.89547003442,74480.73489893766,90106.22533603,46.24440691603219,-2201.1775779218733,-3040.0068101028637,838.8292321809904,67.36336861061406,57.28646407248631,70315.26049651444,64366.76294098555,67341.01171875,0.08833394990222028,3359.089588243485,39731590649.74999,1.2067978720429535,0,0,0,1,0,0,0,-1.4951,2.3709,18.1873,1,HOLD
2026-03-04,68290.5625,74051.8046875,67437.40625,72710.578125,75073101274.0,68829.43667526923,74411.31698623423,89933.13431900482,55.916292743453,-1614.1343754804839,-2754.832323178388,1140.697947697904,82.67990948726282,69.84035442275417,71434.9594422673,63895.93743273268,67665.44843749999,0.11141612423507583,3591.611648904665,41252692149.899994,1.8198352001175273,0,0,0,1,0,0,1,-9.2707,-3.0092,11.0078,0,HOLD
2026-03-05,72712.65625,73555.7890625,70654.8828125,70841.125,51172841727.0,69021.0260395293,74271.3094573623,89743.16407702467,51.678171111258514,-1284.9357125935785,-2460.8530010614263,1175.9172884678478,79.01560049346458,76.35295953044715,71763.5651943163,63765.65980568371,67764.6125,0.11802480813466741,3542.2755489829033,41770295441.95,1.2251012636029144,0,0,0,1,0,0,0,-3.4426,-3.0062,13.9372,0,HOLD
2026-03-06,70842.15625,71378.5703125,67757.8203125,68136.4921875,43776962871.0,68936.78472028841,74030.72838795593,89528.17231692991,46.220042070316325,-1228.1275747181498,-2214.3079157927714,986.1803410746215,69.65658687672816,77.11736561915185,71575.11020281211,63791.00151593789,67683.055859375,0.11500823342030024,3547.880866912696,42158523703.25001,1.0383893700629092,0,0,0,1,0,0,0,2.6277,-0.4275,18.4599,0,HOLD
2026-03-07,68136.6875,68515.1640625,66969.2578125,67272.59375,23258701211.0,68778.29034216571,73765.70350019295,89306.72377397538,44.59969657230784,-1238.5389936223946,-2019.1541313586963,780.6151377363017,53.8924177703433,67.52153504684534,71467.62045124867,63746.93189250132,67607.276171875,0.11419907731705364,3404.882679990361,41311901126.30001,0.5630024418361379,0,0,0,1,0,0,0,4.3588,5.4142,19.9811,0,HOLD
